Date,Week_By_Year,Month,Year,Broker_Name,Grade,Factory_Name,Low_Price,Max_Price,MF,Median_Price,Lowest_Quantity,Max_Quantity,Total_Sale,Total_Quantity,Average_Price,Median_Quantity,Average_Quantity
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,440,510,BF 0138,475,490,1500,980600,1990,475,995,995
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,415,425,BF 0138,420,270,280,231050,550,420,275,275
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,385,425,BF 0138,405,260,300,227600,560,405,280,280
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,425,425,BF 0138,425,320,320,136000,320,425,320,320
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,445,445,BF 0138,445,360,360,160200,360,445,360,360
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,560,560,BF 0138,560,650,650,364000,650,560,650,650
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,475,520,BF 0138,497.5,400,760,569000,1160,497.5,580,580
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,435,540,BF 0138,445,400,900,807100,1740,473.3333333,440,580
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,390,570,BF 0138,530,400,900,883800,1740,496.6666667,440,580
3/15/2016,12,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,430,470,BF 0138,450,400,400,360000,800,450,400,400
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,415,415,BF 0138,415,720,720,298800,720,415,720,720
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,395,430,BF 0138,412.5,260,270,218800,530,412.5,265,265
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,650,650,BF 0138,650,114,114,74100,114,650,114,114
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,370,370,BF 0138,370,300,300,111000,300,370,300,300
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,375,375,BF 0138,375,600,600,225000,600,375,600,600
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,450,530,BF 0138,460,400,880,852900,1730,480,450,576.6666667
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,425,500,BF 0138,430,400,440,562000,1240,451.6666667,400,413.3333333
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,410,510,BF 0138,460,487,1020,1650790,3501,462,504,700.2
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,400,400,BF 0138,400,380,380,152000,380,400,380,380
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,650,650,BF 0138,650,300,300,195000,300,650,300,300
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,430,550,BF 0138,490,500,1000,765000,1500,490,750,750
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,680,680,BF 0138,680,650,650,442000,650,680,650,650
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,430,430,BF 0138,430,270,270,116100,270,430,270,270
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,500,500,BF 0138,500,900,900,450000,900,500,900,900
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,540,540,BF 0138,540,400,400,216000,400,540,400,400
3/23/2016,13,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,540,600,BF 0138,570,350,660,566400,1010,570,505,505
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,430,430,BF 0138,430,360,360,154800,360,430,360,360
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,450,540,BF 0138,495,440,450,440100,890,495,445,445
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,520,660,BF 0138,590,400,720,638400,1120,590,560,560
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,440,600,BF 0138,520,350,640,491600,990,520,495,495
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,650,650,BF 0138,650,300,300,195000,300,650,300,300
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,470,515,BF 0138,492.5,500,1020,736900,1520,492.5,760,760
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,420,420,BF 0138,420,500,500,210000,500,420,500,500
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,470,640,BF 0138,555,400,440,469600,840,555,420,420
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,480,560,BF 0138,490,420,450,668500,1310,510,440,436.6666667
3/30/2016,14,3,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,560,560,BF 0138,560,850,850,476000,850,560,850,850
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,690,690,BF 0138,690,180,180,124200,180,690,180,180
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,550,550,BF 0138,550,250,250,137500,250,550,250,250
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,360,360,BF 0138,360,300,300,108000,300,360,300,300
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,420,420,BF 0138,420,720,720,302400,720,420,720,720
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,445,445,BF 0138,445,270,270,120150,270,445,270,270
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,480,480,BF 0138,480,360,360,345600,720,480,360,360
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,450,450,BF 0138,450,270,270,121500,270,450,270,270
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,480,480,BF 0138,480,360,360,172800,360,480,360,360
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,600,600,BF 0138,600,330,330,198000,330,600,330,330
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,440,550,BF 0138,480,400,450,632000,1290,490,440,430
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,450,510,BF 0138,480,490,1000,730500,1490,480,745,745
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,410,410,BF 0138,410,380,380,155800,380,410,380,380
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,430,470,BF 0138,450,500,1000,685000,1500,450,750,750
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,435,450,BF 0138,442.5,400,420,362700,820,442.5,410,410
4/5/2016,15,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,440,540,BF 0138,510,400,450,643100,1290,496.6666667,440,430
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,670,670,BF 0138,670,400,400,268000,400,670,400,400
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,440,440,BF 0138,440,380,380,167200,380,440,380,380
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,475,475,BF 0138,475,510,510,242250,510,475,510,510
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,460,460,BF 0138,460,500,500,230000,500,460,500,500
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,700,700,BF 0138,700,140,140,98000,140,700,140,140
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,360,360,BF 0138,360,640,640,230400,640,360,640,640
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,570,570,BF 0138,570,375,375,213750,375,570,375,375
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,660,660,BF 0138,660,110,110,72600,110,660,110,110
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,450,450,BF 0138,450,360,360,162000,360,450,360,360
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,460,460,BF 0138,460,300,300,138000,300,460,300,300
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,530,680,BF 0138,605,340,700,656200,1040,605,520,520
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,470,540,BF 0138,505,440,450,449100,890,505,445,445
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,440,560,BF 0138,500,400,440,422400,840,500,420,420
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,480,600,BF 0138,480,400,800,840000,1640,520,440,546.6666667
4/19/2016,17,4,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,470,470,BF 0138,470,800,800,376000,800,470,800,800
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,415,415,BF 0138,415,450,450,186750,450,415,450,450
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,450,450,BF 0138,450,380,380,171000,380,450,380,380
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,395,550,BF 0138,472.5,500,980,662100,1480,472.5,740,740
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,510,510,BF 0138,510,1020,1020,520200,1020,510,1020,1020
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,430,430,BF 0138,430,360,360,154800,360,430,360,360
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,380,385,BF 0138,382.5,300,320,237100,620,382.5,310,310
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,430,430,BF 0138,430,596,596,256280,596,430,596,596
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,750,750,BF 0138,750,140,140,105000,140,750,140,140
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,600,600,BF 0138,600,400,400,240000,400,600,400,400
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,520,590,BF 0138,540,420,450,721000,1310,550,440,436.6666667
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,480,480,BF 0138,480,270,270,129600,270,480,270,270
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,500,500,BF 0138,500,360,360,180000,360,500,360,360
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,500,500,BF 0138,500,360,360,180000,360,500,360,360
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,650,650,BF 0138,650,350,350,227500,350,650,350,350
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,500,570,BF 0138,560,400,450,699800,1290,543.3333333,440,430
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,430,430,BF 0138,430,300,600,387000,900,430,450,450
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,740,740,BF 0138,740,440,440,325600,440,740,440,440
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,400,400,BF 0138,400,600,600,240000,600,400,600,600
5/4/2016,19,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,395,395,BF 0138,395,250,250,98750,250,395,250,250
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,390,390,BF 0138,390,900,900,351000,900,390,900,900
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,410,440,BF 0138,425,380,700,454200,1080,425,540,540
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,420,570,BF 0138,480,480,1000,1251600,2480,490,1000,826.6666667
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,550,560,BF 0138,555,500,1000,835000,1500,555,750,750
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,640,640,BF 0138,640,1025,1025,656000,1025,640,1025,1025
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,385,385,BF 0138,385,300,300,115500,300,385,300,300
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,780,780,BF 0138,780,440,440,343200,440,780,440,440
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,630,630,BF 0138,630,168,168,105840,168,630,168,168
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,450,450,BF 0138,450,300,300,135000,300,450,300,300
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,445,465,BF 0138,455,270,280,250350,550,455,275,275
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,560,700,BF 0138,630,400,720,683200,1120,630,560,560
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,480,580,BF 0138,530,340,660,546000,1000,530,500,500
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,480,740,BF 0138,495,440,800,1105600,2040,571.6666667,800,680
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,450,640,BF 0138,540,400,900,947600,1740,543.3333333,440,580
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,520,520,BF 0138,520,360,360,187200,360,520,360,360
5/11/2016,20,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,500,570,BF 0138,520,400,450,683800,1290,530,440,430
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,440,550,BF 0138,510,520,1020,1299000,2540,500,1000,846.6666667
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,445,445,BF 0138,445,380,380,169100,380,445,380,380
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,440,600,BF 0138,540,400,900,1190000,2180,526.6666667,880,726.6666667
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,405,560,BF 0138,460,490,1000,1218450,2490,475,1000,830
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,590,590,BF 0138,590,900,900,531000,900,590,900,900
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,385,385,BF 0138,385,280,280,107800,280,385,280,280
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,720,720,BF 0138,720,160,160,115200,160,720,160,160
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,660,660,BF 0138,660,240,240,158400,240,660,240,240
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,450,470,BF 0138,460,270,300,262500,570,460,285,285
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,455,455,BF 0138,455,540,540,245700,540,455,540,540
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,520,720,BF 0138,620,400,720,662400,1120,620,560,560
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,460,620,BF 0138,550,320,700,944200,1680,543.3333333,660,560
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,460,460,BF 0138,460,300,300,138000,300,460,300,300
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,510,720,BF 0138,530,430,800,952700,1670,586.6666667,440,556.6666667
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,510,540,BF 0138,525,360,720,561600,1080,525,540,540
5/18/2016,21,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,490,560,BF 0138,550,400,900,1153800,2180,533.3333333,880,726.6666667
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,520,560,BF 0138,540,1000,1020,1090400,2020,540,1010,1010
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,400,400,BF 0138,400,460,460,184000,460,400,460,460
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,470,610,BF 0138,555,430,1800,2171000,3910,547.5,840,977.5
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,430,550,BF 0138,480,490,1000,1240700,2490,486.6666667,1000,830
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,680,680,BF 0138,680,1250,1250,850000,1250,680,1250,1250
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,425,425,BF 0138,425,280,280,119000,280,425,280,280
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,750,750,BF 0138,750,180,180,135000,180,750,180,180
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,600,600,BF 0138,600,200,200,120000,200,600,200,200
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,480,700,BF 0138,505,420,1600,1725600,3260,547.5,620,815
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,460,475,BF 0138,467.5,270,300,266250,570,467.5,285,285
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,465,470,BF 0138,467.5,270,280,257100,550,467.5,275,275
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,490,740,BF 0138,615,400,720,648800,1120,615,560,560
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,480,660,BF 0138,570,320,700,991800,1680,570,660,560
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,385,385,BF 0138,385,250,250,96250,250,385,250,250
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,440,440,BF 0138,440,600,600,264000,600,440,600,600
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,540,550,BF 0138,545,720,720,784800,1440,545,720,720
5/26/2016,22,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,530,570,BF 0138,540,400,900,1194600,2180,546.6666667,880,726.6666667
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,435,435,BF 0138,435,380,380,165300,380,435,380,380
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,500,550,BF 0138,540,500,1020,1325000,2520,530,1000,840
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,480,540,BF 0138,510,1000,1000,1020000,2000,510,1000,1000
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,670,670,BF 0138,670,950,950,636500,950,670,950,950
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,690,690,BF 0138,690,280,280,193200,280,690,280,280
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,670,670,BF 0138,670,380,380,254600,380,670,380,380
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,460,590,BF 0138,510,800,1800,2300800,4400,517.5,900,1100
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,500,500,BF 0138,500,360,360,180000,360,500,360,360
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,450,600,BF 0138,525,340,700,573000,1040,525,520,520
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,500,620,BF 0138,560,400,720,608000,1120,560,560,560
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,510,660,BF 0138,520,400,800,906400,1640,563.3333333,440,546.6666667
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,440,440,BF 0138,440,600,600,264000,600,440,600,600
5/31/2016,23,5,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,510,570,BF 0138,530,400,900,1172600,2180,536.6666667,880,726.6666667
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,500,760,BF 0138,630,440,800,734400,1240,630,620,620
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,530,560,BF 0138,530,440,900,1147400,2140,540,800,713.3333333
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,470,590,BF 0138,520,450,880,1129200,2130,526.6666667,800,710
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,560,560,BF 0138,560,1020,1020,571200,1020,560,1020,1020
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,400,580,BF 0138,520,500,1000,1232000,2480,500,980,826.6666667
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,490,510,BF 0138,490,340,660,816800,1640,496.6666667,640,546.6666667
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,500,500,BF 0138,500,720,720,360000,720,500,720,720
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,430,450,BF 0138,440,260,270,233300,530,440,265,265
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,480,490,BF 0138,490,320,720,859200,1760,486.6666667,720,586.6666667
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,410,450,BF 0138,430,260,270,228100,530,430,265,265
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,440,440,BF 0138,440,460,460,202400,460,440,460,460
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,380,405,BF 0138,392.5,280,350,246400,630,392.5,315,315
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,435,435,BF 0138,435,600,600,261000,600,435,600,600
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,840,840,BF 0138,840,180,180,151200,180,840,180,180
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,760,760,BF 0138,760,600,600,456000,600,760,600,600
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,445,445,BF 0138,445,520,520,231400,520,445,520,520
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,470,470,BF 0138,470,360,360,169200,360,470,360,360
6/8/2016,24,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,880,880,BF 0138,880,140,140,123200,140,880,140,140
6/22/2016,26,6,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,465,465,BF 0138,465,350,350,162750,350,465,350,350
